일자,펀드,펀드명,설정일,펀드유형,펀드 듀레이션,,,,,,BM 듀레이션,,
,,,,,채권,채권파생,채권현금성,채권현금성파생,펀드평가액,펀드순자산,채권,채권현금성,BM전체
2023-05-18,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5617,0.5617,0.6307,0.6307,0.6307,0.6309,0.6001,0.6001,0.6001
2023-05-19,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.559,0.559,0.6277,0.6277,0.6277,0.6278,0.5984,0.5984,0.5984
2023-05-20,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.559,0.559,0.6277,0.6277,0.6277,0.6278,0.5957,0.5957,0.5957
2023-05-21,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.559,0.559,0.6277,0.6277,0.6277,0.6278,0.593,0.593,0.593
2023-05-22,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.551,0.551,0.6185,0.6185,0.6185,0.6186,0.5923,0.5923,0.5923
2023-05-23,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5482,0.5482,0.6153,0.6153,0.6153,0.6155,0.5916,0.5916,0.5916
2023-05-24,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5454,0.5454,0.6122,0.6122,0.6122,0.6123,0.5914,0.5914,0.5914
2023-05-25,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5427,0.5427,0.6091,0.6091,0.6091,0.6092,0.5913,0.5913,0.5913
2023-05-26,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5398,0.5398,0.6059,0.6059,0.6059,0.606,0.5892,0.5892,0.5892
2023-05-27,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5398,0.5398,0.6059,0.6059,0.6059,0.606,0.5865,0.5865,0.5865
2023-05-28,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5398,0.5398,0.6059,0.6059,0.6059,0.606,0.5838,0.5838,0.5838
2023-05-29,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5398,0.5398,0.6059,0.6059,0.6059,0.606,0.5811,0.5811,0.5811
2023-05-30,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5291,0.5291,0.5936,0.5936,0.5936,0.5938,0.5839,0.5839,0.5839
2023-05-31,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5265,0.5265,0.5907,0.5907,0.5907,0.5909,0.5855,0.5855,0.5855
2023-06-01,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5238,0.5238,0.5875,0.5875,0.5875,0.5877,0.5845,0.5845,0.5845
2023-06-02,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5212,0.5212,0.5847,0.5847,0.5847,0.5848,0.5848,0.5848,0.5848
2023-06-03,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5212,0.5212,0.5847,0.5847,0.5847,0.5848,0.5821,0.5821,0.5821
2023-06-04,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5212,0.5212,0.5847,0.5847,0.5847,0.5848,0.5794,0.5794,0.5794
2023-06-05,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5136,0.5136,0.5792,0.5792,0.5792,0.5794,0.583,0.583,0.583
2023-06-06,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5136,0.5136,0.5792,0.5792,0.5792,0.5794,0.5803,0.5803,0.5803
2023-06-07,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5519,0.5519,0.573,0.573,0.573,0.5732,0.5823,0.5823,0.5823
2023-06-08,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5492,0.5492,0.5702,0.5702,0.5702,0.5704,0.5823,0.5823,0.5823
2023-06-09,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5467,0.5467,0.5672,0.5672,0.5672,0.5674,0.5838,0.5838,0.5838
2023-06-10,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5467,0.5467,0.5672,0.5672,0.5672,0.5674,0.5811,0.5811,0.5811
2023-06-11,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5467,0.5467,0.5672,0.5672,0.5672,0.5674,0.5785,0.5785,0.5785
2023-06-12,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5389,0.5389,0.5588,0.5588,0.5588,0.559,0.6334,0.6334,0.6334
2023-06-13,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5362,0.5362,0.556,0.556,0.556,0.5562,0.6318,0.6318,0.6318
2023-06-14,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4935,0.4935,0.4918,0.4918,0.4918,0.492,0.6318,0.6318,0.6318
2023-06-15,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4908,0.4908,0.489,0.489,0.489,0.4892,0.632,0.632,0.632
2023-06-16,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4881,0.4881,0.4864,0.4864,0.4864,0.4865,0.6301,0.6301,0.6301
2023-06-17,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4881,0.4881,0.4864,0.4864,0.4864,0.4865,0.6274,0.6274,0.6274
2023-06-18,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4881,0.4881,0.4864,0.4864,0.4864,0.4865,0.6247,0.6247,0.6247
2023-06-19,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4802,0.4802,0.4781,0.4781,0.4781,0.4783,0.6265,0.6265,0.6265
2023-06-20,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4775,0.4775,0.4753,0.4753,0.4753,0.4755,0.6246,0.6246,0.6246
2023-06-21,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4748,0.4748,0.4675,0.4675,0.4675,0.4676,0.6236,0.6236,0.6236
2023-06-22,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4721,0.4721,0.4648,0.4648,0.4648,0.465,0.6237,0.6237,0.6237
2023-06-23,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4694,0.4694,0.4621,0.4621,0.4621,0.4623,0.6221,0.6221,0.6221
2023-06-24,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4694,0.4694,0.4621,0.4621,0.4621,0.4623,0.6195,0.6195,0.6195
2023-06-25,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4694,0.4694,0.4621,0.4621,0.4621,0.4623,0.6168,0.6168,0.6168
2023-06-26,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4613,0.4613,0.4539,0.4539,0.4539,0.4541,0.6196,0.6196,0.6196
2023-06-27,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4586,0.4586,0.4512,0.4512,0.4512,0.4514,0.6199,0.6199,0.6199
2023-06-28,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.456,0.456,0.4485,0.4485,0.4485,0.4487,0.6191,0.6191,0.6191
2023-06-29,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4532,0.4532,0.4458,0.4458,0.4458,0.446,0.6178,0.6178,0.6178
2023-06-30,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4505,0.4505,0.4431,0.4431,0.4431,0.4433,0.6183,0.6183,0.6183
2023-07-01,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4505,0.4505,0.4431,0.4431,0.4431,0.4433,0.6156,0.6156,0.6156
2023-07-02,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4505,0.4505,0.4431,0.4431,0.4431,0.4433,0.6129,0.6129,0.6129
2023-07-03,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4429,0.4429,0.435,0.435,0.435,0.4352,0.6323,0.6323,0.6323
2023-07-04,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4402,0.4402,0.4323,0.4323,0.4323,0.4325,0.6315,0.6315,0.6315
2023-07-05,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4375,0.4375,0.4295,0.4295,0.4295,0.4297,0.63,0.63,0.63
2023-07-06,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4348,0.4348,0.4268,0.4268,0.4268,0.427,0.6294,0.6294,0.6294
2023-07-07,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.437,0.437,0.4014,0.4014,0.4014,0.4016,0.628,0.628,0.628
2023-07-08,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.437,0.437,0.4014,0.4014,0.4014,0.4016,0.6254,0.6254,0.6254
2023-07-09,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.437,0.437,0.4014,0.4014,0.4014,0.4016,0.6227,0.6227,0.6227
2023-07-10,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4289,0.4289,0.394,0.394,0.394,0.394,0.6237,0.6237,0.6237
2023-07-11,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4263,0.4263,0.3915,0.3915,0.3915,0.3915,0.6236,0.6236,0.6236
2023-07-12,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4236,0.4236,0.389,0.389,0.389,0.389,0.6231,0.6231,0.6231
2023-07-13,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4209,0.4209,0.3864,0.3864,0.3864,0.3865,0.6242,0.6242,0.6242
2023-07-14,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4183,0.4183,0.384,0.384,0.384,0.384,0.6227,0.6227,0.6227
2023-07-15,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4183,0.4183,0.384,0.384,0.384,0.384,0.62,0.62,0.62
2023-07-16,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4183,0.4183,0.384,0.384,0.384,0.384,0.6174,0.6174,0.6174
2023-07-17,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4102,0.4102,0.3763,0.3763,0.3763,0.3764,0.6208,0.6208,0.6208
2023-07-18,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4076,0.4076,0.3738,0.3738,0.3738,0.3739,0.6202,0.6202,0.6202
2023-07-19,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4452,0.4452,0.537,0.537,0.537,0.5371,0.619,0.619,0.619
2023-07-20,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4425,0.4425,0.5337,0.5337,0.5337,0.5338,0.6184,0.6184,0.6184
2023-07-21,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4398,0.4398,0.5304,0.5304,0.5304,0.5305,0.617,0.617,0.617
2023-07-22,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4398,0.4398,0.5304,0.5304,0.5304,0.5305,0.6143,0.6143,0.6143
2023-07-23,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4398,0.4398,0.5304,0.5304,0.5304,0.5305,0.6116,0.6116,0.6116
2023-07-24,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4636,0.4636,0.5204,0.5204,0.5204,0.5205,0.6126,0.6126,0.6126
2023-07-25,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.461,0.461,0.5174,0.5174,0.5174,0.5175,0.6124,0.6124,0.6124
2023-07-26,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4583,0.4583,0.5132,0.5132,0.5132,0.5133,0.6121,0.6121,0.6121
2023-07-27,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4556,0.4556,0.5101,0.5101,0.5101,0.5102,0.6123,0.6123,0.6123
2023-07-28,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.453,0.453,0.507,0.507,0.507,0.5071,0.6103,0.6103,0.6103
2023-07-29,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.453,0.453,0.507,0.507,0.507,0.5071,0.6077,0.6077,0.6077
2023-07-30,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.453,0.453,0.507,0.507,0.507,0.5071,0.605,0.605,0.605
2023-07-31,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4305,0.4305,0.5178,0.5178,0.5178,0.5179,0.6109,0.6109,0.6109
2023-08-01,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4282,0.4282,0.5146,0.5146,0.5146,0.5147,0.6104,0.6104,0.6104
2023-08-02,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4585,0.4585,0.5113,0.5113,0.5113,0.5114,0.6098,0.6098,0.6098
2023-08-03,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4558,0.4558,0.5083,0.5083,0.5083,0.5084,0.6084,0.6084,0.6084
2023-08-04,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4531,0.4531,0.5052,0.5052,0.5052,0.5053,0.6077,0.6077,0.6077
2023-08-05,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4531,0.4531,0.5052,0.5052,0.5052,0.5053,0.605,0.605,0.605
2023-08-06,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4531,0.4531,0.5052,0.5052,0.5052,0.5053,0.6023,0.6023,0.6023
2023-08-07,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4451,0.4451,0.4959,0.4959,0.4959,0.4961,0.6045,0.6045,0.6045
2023-08-08,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4424,0.4424,0.4928,0.4928,0.4928,0.4929,0.6032,0.6032,0.6032
2023-08-09,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4398,0.4398,0.4898,0.4898,0.4898,0.4899,0.6039,0.6039,0.6039
2023-08-10,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4345,0.4345,0.5111,0.5111,0.5111,0.5112,0.6046,0.6046,0.6046
2023-08-11,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4318,0.4318,0.508,0.508,0.508,0.5081,0.6039,0.6039,0.6039
2023-08-12,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4318,0.4318,0.508,0.508,0.508,0.5081,0.6012,0.6012,0.6012
2023-08-13,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4318,0.4318,0.508,0.508,0.508,0.5081,0.5985,0.5985,0.5985
2023-08-14,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4238,0.4238,0.4982,0.4982,0.4982,0.4983,0.6031,0.6031,0.6031
2023-08-15,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4238,0.4238,0.4982,0.4982,0.4982,0.4984,0.6004,0.6004,0.6004
2023-08-16,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4189,0.4189,0.4917,0.4917,0.4917,0.4918,0.6007,0.6007,0.6007
2023-08-17,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.4162,0.4162,0.4885,0.4885,0.4885,0.4886,0.5987,0.5987,0.5987
2023-08-18,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5174,0.5174,0.5977,0.5977,0.5977,0.5979,0.5974,0.5974,0.5974
2023-08-19,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5174,0.5174,0.5978,0.5978,0.5978,0.5979,0.5947,0.5947,0.5947
2023-08-20,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5174,0.5174,0.5978,0.5978,0.5978,0.5979,0.592,0.592,0.592
2023-08-21,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5127,0.5127,0.6329,0.6329,0.6329,0.633,0.5921,0.5921,0.5921
2023-08-22,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.51,0.51,0.6295,0.6295,0.6295,0.6297,0.5901,0.5901,0.5901
2023-08-23,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5074,0.5074,0.6261,0.6261,0.6261,0.6263,0.59,0.59,0.59
2023-08-24,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5527,0.5527,0.7147,0.7147,0.7147,0.7149,0.5893,0.5893,0.5893
2023-08-25,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.55,0.55,0.7112,0.7112,0.7112,0.7114,0.5868,0.5868,0.5868
2023-08-26,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.55,0.55,0.7112,0.7112,0.7112,0.7114,0.5841,0.5841,0.5841
2023-08-27,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.55,0.55,0.7112,0.7112,0.7112,0.7114,0.5814,0.5814,0.5814
2023-08-28,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.542,0.542,0.6944,0.6944,0.6944,0.6946,0.5835,0.5835,0.5835
2023-08-29,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5393,0.5393,0.6908,0.6908,0.6908,0.691,0.5842,0.5842,0.5842
2023-08-30,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5367,0.5367,0.6873,0.6873,0.6873,0.6875,0.5823,0.5823,0.5823
2023-08-31,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5341,0.5341,0.6839,0.6839,0.6839,0.6841,0.5837,0.5837,0.5837
2023-09-01,9002W,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),2022-08-22,채권형,0.5314,0.5314,0.6803,0.6803,0.6803,0.6805,0.5837,0.5837,0.5837
