순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율
"882","2024-02-28","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","2.23","1,187.37","1.60","1,186.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,187,373,519,537","0.00","52.76","0.13","1,187.3735195370002","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"883","2024-02-28","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","2.48","1,197.30","1.88","1,196.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,197,299,346,142","0.00","46.41","0.01","1,197.2993461419999","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"884","2024-02-28","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","2.72","1,206.42","2.15","1,205.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,206,415,531,716","0.00","40.40","0.17","1,206.415531716","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"885","2024-02-28","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","2.94","1,215.20","2.42","1,214.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,215,200,201,602","0.00","35.07","0.02","1,215.200201602","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"886","2024-02-28","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","3.13","1,222.63","2.65","1,221.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,222,626,392,113","0.00","30.46","0.05","1,222.626392113","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"887","2024-02-28","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","3.27","1,228.37","2.83","1,227.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,228,370,942,886","0.00","26.96","0.03","1,228.3709428860002","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"888","2024-02-28","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","1.59","1,157.74","0.89","1,156.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,157,743,813,733","0.00","69.85","0.15","1,157.743813733","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"889","2024-02-28","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","1.22","1,095.22","-0.35","1,095.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,095,218,138,324","1.27","60.65","1.00","1,095.218138324","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"890","2024-02-28","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","3.51","1,178.71","2.48","1,176.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,178,712,788,559","5.35","15.94","0.71","1,178.712788559","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"891","2024-02-29","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","-3.85","1,174.96","-3.57","1,174.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,174,957,510,684","0.00","56.80","0.27","1,174.957510684","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"892","2024-02-29","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","-4.03","1,183.34","-3.75","1,182.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,183,343,999,034","0.00","52.67","0.13","1,183.3439990339998","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"893","2024-02-29","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","-4.29","1,193.01","-4.03","1,192.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,193,010,749,494","0.00","46.32","0.01","1,193.010749494","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"894","2024-02-29","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","-4.52","1,201.90","-4.26","1,201.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,201,899,933,032","0.00","40.32","0.17","1,201.899933032","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"895","2024-02-29","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","-4.73","1,210.47","-4.49","1,209.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,210,467,874,093","0.00","35.00","0.02","1,210.467874093","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"896","2024-02-29","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","-4.91","1,217.72","-4.69","1,217.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,217,716,577,350","0.00","30.40","0.05","1,217.71657735","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"897","2024-02-29","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","-5.05","1,223.32","-4.84","1,222.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,223,322,847,914","0.00","26.90","0.03","1,223.322847914","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"898","2024-02-29","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","-3.34","1,154.40","-3.05","1,153.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,154,402,502,105","0.00","69.73","0.15","1,154.4025021050002","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"899","2024-02-29","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","-2.42","1,092.80","-1.62","1,093.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,092,801,282,034","1.27","60.49","1.00","1,092.801282034","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"900","2024-02-29","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","-3.24","1,175.47","-2.92","1,173.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,175,472,784,348","5.36","15.90","0.71","1,175.472784348","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"901","2024-03-01","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,174.96","0.00","1,174.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,174,957,735,014","0.00","56.80","0.27","1,174.957735014","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"902","2024-03-01","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,183.34","0.00","1,182.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,183,344,109,761","0.00","52.67","0.13","1,183.344109761","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"903","2024-03-01","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,193.01","0.00","1,192.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,193,010,756,536","0.00","46.32","0.01","1,193.010756536","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"904","2024-03-01","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,201.90","0.00","1,201.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,201,900,082,436","0.00","40.32","0.17","1,201.900082436","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"905","2024-03-01","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,210.47","0.00","1,209.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,210,467,892,071","0.00","35.00","0.02","1,210.467892071","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"906","2024-03-01","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,217.72","0.00","1,217.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,217,716,621,653","0.00","30.40","0.05","1,217.716621653","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"907","2024-03-01","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,223.32","0.00","1,222.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,223,322,874,528","0.00","26.90","0.03","1,223.3228745279998","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"908","2024-03-01","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,154.40","0.00","1,153.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,154,402,627,855","0.00","69.73","0.15","1,154.402627855","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"909","2024-03-01","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,092.80","0.00","1,093.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,092,802,143,502","1.27","60.49","1.00","1,092.802143502","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"910","2024-03-01","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,175.47","0.00","1,173.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,175,473,388,954","5.36","15.90","0.71","1,175.473388954","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"911","2024-03-02","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,174.96","0.00","1,174.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,174,957,959,345","0.00","56.80","0.27","1,174.957959345","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"912","2024-03-02","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,183.34","0.00","1,182.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,183,344,220,488","0.00","52.67","0.13","1,183.344220488","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"913","2024-03-02","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,193.01","0.00","1,192.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,193,010,763,578","0.00","46.32","0.01","1,193.010763578","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"914","2024-03-02","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,201.90","0.00","1,201.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,201,900,231,841","0.00","40.32","0.17","1,201.900231841","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"915","2024-03-02","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,210.47","0.00","1,209.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,210,467,910,049","0.00","35.00","0.02","1,210.467910049","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"916","2024-03-02","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,217.72","0.00","1,217.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,217,716,665,957","0.00","30.40","0.05","1,217.716665957","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"917","2024-03-02","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,223.32","0.00","1,222.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,223,322,901,143","0.00","26.90","0.03","1,223.3229011429999","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"918","2024-03-02","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,154.40","0.00","1,153.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,154,402,753,606","0.00","69.73","0.15","1,154.402753606","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"919","2024-03-02","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,092.80","0.00","1,093.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,092,803,004,971","1.27","60.49","1.00","1,092.803004971","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"920","2024-03-02","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,175.47","0.00","1,173.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,175,473,993,561","5.36","15.90","0.71","1,175.473993561","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"921","2024-03-03","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,174.96","0.00","1,174.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,174,958,183,676","0.00","56.80","0.27","1,174.958183676","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"922","2024-03-03","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,183.34","0.00","1,182.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,183,344,331,215","0.00","52.67","0.13","1,183.344331215","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"923","2024-03-03","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,193.01","0.00","1,192.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,193,010,770,620","0.00","46.32","0.01","1,193.01077062","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"924","2024-03-03","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,201.90","0.00","1,201.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,201,900,381,246","0.00","40.32","0.17","1,201.900381246","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"925","2024-03-03","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,210.47","0.00","1,209.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,210,467,928,027","0.00","35.00","0.02","1,210.467928027","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"926","2024-03-03","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,217.72","0.00","1,217.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,217,716,710,261","0.00","30.40","0.05","1,217.7167102610001","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"927","2024-03-03","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,223.32","0.00","1,222.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,223,322,927,758","0.00","26.90","0.03","1,223.3229277579999","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"928","2024-03-03","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,154.40","0.00","1,153.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,154,402,879,357","0.00","69.73","0.15","1,154.402879357","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"929","2024-03-03","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,092.80","0.00","1,093.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,092,803,866,440","1.27","60.49","1.00","1,092.80386644","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"930","2024-03-03","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,175.47","0.00","1,173.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,175,474,598,168","5.36","15.90","0.71","1,175.474598168","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"931","2024-03-04","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","9.39","1,184.35","7.59","1,181.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,184,351,496,029","0.00","56.92","0.27","1,184.3514960290001","2,744,993,003","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
