순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율,,,,,,,,
567,2022-11-30,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,-2.09,"1,000.68",-4.44,"1,000.41",0,0,0,0,0,0,0,"3,002,235,301","3,002,235,301","3,004,276,989",0,51.4,1.89,"1,000.68","53,394,357",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
568,2022-11-30,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-2.62,999.13,-4.82,998.86,0,0,0,0,0,0,0,"3,000,004,384","3,000,004,384","2,997,409,180",0,45.05,1.76,999.1349333,"49,825,556",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
569,2022-11-30,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-3.07,996.75,-5.12,996.64,0,0,0,0,0,0,0,"3,000,004,395","3,000,004,395","2,990,262,415",0,39.63,1.32,996.7526781,"37,343,596",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
570,2022-11-30,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-3.49,994.76,-5.37,994.72,0,0,0,0,0,0,0,"3,000,004,380","3,000,004,380","2,984,277,464",0,34.6,1.23,994.7577023,"34,736,667",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
571,2022-11-30,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-3.88,992.06,-5.58,992.14,0,0,0,0,0,0,0,"3,161,888,924","3,161,888,924","3,136,779,904",0,29.92,1.21,992.0588545,"35,818,723",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
572,2022-11-30,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-4.23,990.77,-5.76,990.72,0,0,0,0,0,0,0,"3,000,093,174","3,000,093,174","2,972,391,974",0,25.99,1.07,990.7665534,"30,318,085",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
573,2022-11-30,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-4.47,989.39,-5.89,989.51,0,0,0,0,0,0,0,"3,000,103,095","3,000,103,095","2,968,272,312",0,23.19,1.05,989.3901036,"29,647,107",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
574,2022-11-30,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,-1.2,"1,002.98",-3.96,"1,002.37",0,0,0,0,0,0,0,"3,000,093,776","3,000,093,776","3,009,022,228",0,59.15,2.27,"1,002.98","63,927,103",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
575,2022-12-01,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,9.72,999.37,9.57,998.89,0,0,0,0,0,0,0,"2,701,810,582","2,701,810,582","2,700,101,584",0,0,0.6,999.3674619,"16,274,662",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
576,2022-12-01,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,3.9,"1,002.01",3.49,"1,000.73",0,0,0,0,0,0,0,"2,700,697,133","2,700,697,133","2,706,136,721",0,0,0.6,"1,002.01","16,267,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
577,2022-12-01,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,8.34,"1,009.02",7.87,"1,008.28",0,0,0,0,0,0,0,"3,002,235,301","3,002,235,301","3,029,322,360",0,51.43,1.89,"1,009.02","56,978,160",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
578,2022-12-01,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,9.36,"1,008.49",9,"1,007.86",0,0,0,0,0,0,0,"3,000,004,384","3,000,004,384","3,025,473,471",0,45.07,1.76,"1,008.49","53,162,736",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
579,2022-12-01,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,10.22,"1,006.97",9.97,"1,006.61",0,0,0,0,0,0,0,"3,000,004,395","3,000,004,395","3,020,921,434",0,39.63,1.32,"1,006.97","39,846,316",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
580,2022-12-01,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,11.03,"1,005.79",10.85,"1,005.57",0,0,0,0,0,0,0,"3,000,004,380","3,000,004,380","3,017,366,175",0,34.6,1.23,"1,005.79","37,063,612",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
581,2022-12-01,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,11.79,"1,003.85",11.66,"1,003.80",0,0,0,0,0,0,0,"3,161,888,924","3,161,888,924","3,174,070,896",0,29.91,1.21,"1,003.85","38,283,786",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
582,2022-12-01,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,12.46,"1,003.23",12.36,"1,003.08",0,0,0,0,0,0,0,"3,000,093,174","3,000,093,174","3,009,794,217",0,25.98,1.07,"1,003.23","32,345,228",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
583,2022-12-01,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,12.93,"1,002.32",12.85,"1,002.36",0,0,0,0,0,0,0,"3,000,103,095","3,000,103,095","3,007,059,106",0,23.18,1.05,"1,002.32","31,632,751",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
584,2022-12-01,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,6.97,"1,009.95",6.5,"1,008.87",0,0,0,0,0,0,0,"3,000,093,776","3,000,093,776","3,029,952,097",0,59.18,2.27,"1,009.95","68,228,724",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
585,2022-12-02,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,2.59,"1,001.96",2.4,"1,001.29",0,0,0,0,0,0,0,"2,701,810,582","2,701,810,582","2,707,104,476",0,0,0.6,"1,001.96","16,274,662",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
586,2022-12-02,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,2.84,"1,004.85",2.34,"1,003.07",0,0,0,0,0,0,0,"2,700,697,133","2,700,697,133","2,713,783,893",0,0,0.6,"1,004.85","16,267,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
587,2022-12-02,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,2.57,"1,011.59",1.77,"1,010.05",0,0,0,0,0,0,0,"3,002,235,301","3,002,235,301","3,037,024,683",0,51.63,1.89,"1,011.59","56,978,160",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
588,2022-12-02,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,2.49,"1,010.98",1.62,"1,009.48",0,0,0,0,0,0,0,"3,000,004,384","3,000,004,384","3,032,949,030",0,45.25,1.76,"1,010.98","53,162,736",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
589,2022-12-02,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,2.41,"1,009.38",1.48,"1,008.09",0,0,0,0,0,0,0,"3,000,004,395","3,000,004,395","3,028,147,767",0,39.8,1.32,"1,009.38","39,846,316",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
590,2022-12-02,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,2.33,"1,008.12",1.38,"1,006.95",0,0,0,0,0,0,0,"3,000,004,380","3,000,004,380","3,024,370,695",0,34.76,1.23,"1,008.12","37,063,612",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
591,2022-12-02,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,2.27,"1,006.12",1.3,"1,005.10",0,0,0,0,0,0,0,"3,161,888,924","3,161,888,924","3,181,226,915",0,30.06,1.21,"1,006.12","38,283,786",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
592,2022-12-02,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,2.2,"1,005.43",1.23,"1,004.31",0,0,0,0,0,0,0,"3,000,093,174","3,000,093,174","3,016,379,299",0,26.12,1.07,"1,005.43","32,345,228",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
593,2022-12-02,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,2.15,"1,004.47",1.18,"1,003.54",0,0,0,0,0,0,0,"3,000,103,095","3,000,103,095","3,013,517,457",0,23.32,1.05,"1,004.47","31,632,751",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
594,2022-12-02,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,2.68,"1,012.63",1.95,"1,010.82",0,0,0,0,0,0,0,"3,000,093,776","3,000,093,776","3,037,975,659",0,59.39,2.27,"1,012.63","68,228,724",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
595,2022-12-03,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,0,"1,001.96",0,"1,001.29",0,0,0,0,0,0,0,"2,701,810,582","2,701,810,582","2,707,106,455",0,0,0.6,"1,001.96","16,274,662",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
596,2022-12-03,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,0,"1,004.85",0,"1,003.07",0,0,0,0,0,0,0,"2,700,697,133","2,700,697,133","2,713,785,824",0,0,0.6,"1,004.85","16,267,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
597,2022-12-03,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0,"1,011.59",0,"1,010.05",0,0,0,0,0,0,0,"3,002,235,301","3,002,235,301","3,037,028,701",0,51.63,1.89,"1,011.59","56,978,160",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
598,2022-12-03,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,0,"1,010.98",0,"1,009.48",0,0,0,0,0,0,0,"3,000,004,384","3,000,004,384","3,032,952,719",0,45.25,1.76,"1,010.98","53,162,736",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
599,2022-12-03,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,0,"1,009.38",0.01,"1,008.10",0,0,0,0,0,0,0,"3,000,004,395","3,000,004,395","3,028,150,414",0,39.8,1.32,"1,009.38","39,846,316",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
600,2022-12-03,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,0,"1,008.12",0,"1,006.95",0,0,0,0,0,0,0,"3,000,004,380","3,000,004,380","3,024,373,101",0,34.76,1.23,"1,008.12","37,063,612",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
601,2022-12-03,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,0,"1,006.12",0,"1,005.10",0,0,0,0,0,0,0,"3,161,888,924","3,161,888,924","3,181,229,363",0,30.06,1.21,"1,006.12","38,283,786",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
602,2022-12-03,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,0,"1,005.43",0.01,"1,004.32",0,0,0,0,0,0,0,"3,000,093,174","3,000,093,174","3,016,381,296",0,26.12,1.07,"1,005.43","32,345,228",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
603,2022-12-03,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,0,"1,004.47",0,"1,003.54",0,0,0,0,0,0,0,"3,000,103,095","3,000,103,095","3,013,519,383",0,23.32,1.05,"1,004.47","31,632,751",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
604,2022-12-03,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0,"1,012.63",0,"1,010.82",0,0,0,0,0,0,0,"3,000,093,776","3,000,093,776","3,037,980,577",0,59.39,2.27,"1,012.63","68,228,724",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
605,2022-12-04,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,0,"1,001.96",0,"1,001.29",0,0,0,0,0,0,0,"2,701,810,582","2,701,810,582","2,707,108,434",0,0,0.6,"1,001.96","16,274,662",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
606,2022-12-04,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,0,"1,004.85",0,"1,003.07",0,0,0,0,0,0,0,"2,700,697,133","2,700,697,133","2,713,787,757",0,0,0.6,"1,004.85","16,267,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
607,2022-12-04,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0,"1,011.59",0,"1,010.05",0,0,0,0,0,0,0,"3,002,235,301","3,002,235,301","3,037,032,719",0,51.63,1.89,"1,011.59","56,978,160",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
608,2022-12-04,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,0,"1,010.98",0,"1,009.48",0,0,0,0,0,0,0,"3,000,004,384","3,000,004,384","3,032,956,408",0,45.25,1.76,"1,010.98","53,162,736",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
609,2022-12-04,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,0,"1,009.38",0,"1,008.10",0,0,0,0,0,0,0,"3,000,004,395","3,000,004,395","3,028,153,062",0,39.8,1.32,"1,009.38","39,846,316",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
610,2022-12-04,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,0,"1,008.12",0,"1,006.95",0,0,0,0,0,0,0,"3,000,004,380","3,000,004,380","3,024,375,507",0,34.76,1.23,"1,008.12","37,063,612",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
611,2022-12-04,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,0,"1,006.12",0,"1,005.10",0,0,0,0,0,0,0,"3,161,888,924","3,161,888,924","3,181,231,810",0,30.06,1.21,"1,006.12","38,283,786",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
612,2022-12-04,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,0,"1,005.43",0,"1,004.32",0,0,0,0,0,0,0,"3,000,093,174","3,000,093,174","3,016,383,293",0,26.12,1.07,"1,005.43","32,345,228",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
613,2022-12-04,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,0,"1,004.47",0.01,"1,003.55",0,0,0,0,0,0,0,"3,000,103,095","3,000,103,095","3,013,521,309",0,23.32,1.05,"1,004.47","31,632,751",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
614,2022-12-04,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0,"1,012.63",0,"1,010.82",0,0,0,0,0,0,0,"3,000,093,776","3,000,093,776","3,037,985,495",0,59.39,2.27,"1,012.63","68,228,724",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
615,2022-12-05,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,-4.57,997.39,-4.02,997.27,0,0,0,0,0,0,0,"2,701,810,582","2,701,810,582","2,694,756,850",0,0,0.6,997.3892574,"16,274,662",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
616,2022-12-05,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-1.44,"1,003.41",0.03,"1,003.10",0,0,0,0,0,0,0,"2,700,697,133","2,700,697,133","2,709,917,051",0,0,0.6,"1,003.41","16,267,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
617,2022-12-05,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,-2.31,"1,009.28",-0.69,"1,009.36",0,0,0,0,0,0,0,"3,003,026,135","3,003,026,135","3,030,895,596",0,51.7,1.92,"1,009.28","57,778,160",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
618,2022-12-05,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-2.81,"1,008.17",-1.34,"1,008.14",0,0,0,0,0,0,0,"3,000,795,692","3,000,795,692","3,025,299,229",0,45.46,1.48,"1,008.17","44,657,543",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
619,2022-12-05,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-3.26,"1,006.12",-1.91,"1,006.19",0,0,0,0,0,0,0,"3,000,004,395","3,000,004,395","3,018,375,970",0,39.88,1.32,"1,006.12","39,846,316",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
620,2022-12-05,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-3.67,"1,004.45",-2.42,"1,004.53",0,0,0,0,0,0,0,"3,000,004,380","3,000,004,380","3,013,358,635",0,34.82,1.23,"1,004.45","37,063,612",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
621,2022-12-05,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-4.06,"1,002.06",-2.92,"1,002.18",0,0,0,0,0,0,0,"3,161,888,924","3,161,888,924","3,168,390,475",0,30.12,1.21,"1,002.06","38,283,786",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
622,2022-12-05,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-4.4,"1,001.03",-3.35,"1,000.97",0,0,0,0,0,0,0,"3,000,093,174","3,000,093,174","3,003,176,233",0,26.17,1.07,"1,001.03","32,345,228",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
623,2022-12-05,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-4.64,999.83,-3.65,999.9,0,0,0,0,0,0,0,"3,000,103,095","3,000,103,095","2,999,605,323",0,23.35,1.05,999.8340817,"31,632,751",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
624,2022-12-05,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,-1.81,"1,010.82",0.06,"1,010.88",0,0,0,0,0,0,0,"3,000,093,776","3,000,093,776","3,032,557,028",0,59.48,2.27,"1,010.82","68,228,724",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
625,2022-12-06,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,2.84,"1,000.23",2.78,"1,000.05",0,0,0,0,0,0,0,"2,701,810,582","2,701,810,582","2,702,418,738",0,0,0.6,"1,000.23","16,274,662",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
626,2022-12-06,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,2.65,"1,006.06",2.49,"1,005.59",0,0,0,0,0,0,0,"2,700,697,133","2,700,697,133","2,717,051,208",0,0,0.6,"1,006.06","16,267,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
627,2022-12-06,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,2.5,"1,011.78",2.2,"1,011.56",0,0,0,0,0,0,0,"3,003,236,599","3,003,236,599","3,038,614,873",0,51.84,1.93,"1,011.78","57,990,577",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
628,2022-12-06,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,2.48,"1,010.65",2.27,"1,010.41",0,0,0,0,0,0,0,"3,000,795,692","3,000,795,692","3,032,755,145",0,45.59,1.48,"1,010.65","44,657,543",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
629,2022-12-06,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,2.46,"1,008.58",2.31,"1,008.50",0,0,0,0,0,0,0,"3,000,004,395","3,000,004,395","3,025,735,396",0,39.98,1.32,"1,008.58","39,846,316",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
630,2022-12-06,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,2.46,"1,006.91",2.33,"1,006.86",0,0,0,0,0,0,0,"3,000,004,380","3,000,004,380","3,020,740,265",0,34.92,1.23,"1,006.91","37,063,612",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
631,2022-12-06,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,2.48,"1,004.54",2.35,"1,004.53",0,0,0,0,0,0,0,"3,161,888,924","3,161,888,924","3,176,249,405",0,30.21,1.21,"1,004.54","38,283,786",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
632,2022-12-06,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,2.52,"1,003.55",2.36,"1,003.33",0,0,0,0,0,0,0,"3,000,093,174","3,000,093,174","3,010,731,367",0,26.25,1.07,"1,003.55","32,345,228",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
633,2022-12-06,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,2.54,"1,002.37",2.37,"1,002.27",0,0,0,0,0,0,0,"3,000,103,095","3,000,103,095","3,007,208,504",0,23.43,1.05,"1,002.37","31,632,751",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
