순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율,,,,,,,,
83,2022-10-13,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,-0.75,960.64,5.7,961.7,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","960,635,276,411",0,39.5,0.01,960.6352764,"113,559,371",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
84,2022-10-13,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,-0.63,958.52,5.49,959.63,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","958,524,570,193",0,34.48,0.01,958.5245702,"113,817,535",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
85,2022-10-13,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,-0.45,956.61,5.25,957.71,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","956,606,206,124",0,29.79,0.01,956.6062061,"113,980,659",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
86,2022-10-13,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,-0.31,955.08,5.05,956.19,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","955,083,775,299",0,26.05,0.01,955.0837753,"113,872,975",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
87,2022-10-13,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,-0.21,953.96,4.91,955.06,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","953,956,004,317",0,23.3,0.01,953.9560043,"113,901,251",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
88,2022-10-13,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,-0.92,969.49,6.16,970.14,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","969,494,900,637",0,59.63,0.01,969.4949006,"113,847,995",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
89,2022-10-13,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,-0.33,978.63,4.01,978.87,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","978,634,025,392",0,60.89,0.01,978.6340254,"114,052,412",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
90,2022-10-13,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,1.08,961.29,2.7,961.38,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","961,289,504,204",0,22.73,0.01,961.2895042,"115,091,458",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
91,2022-10-14,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,9.35,975.22,6.21,972.94,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","975,219,663,389",0,51.6,0.01,975.2196634,"113,430,330",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
92,2022-10-14,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,10.72,973.75,7.59,971.6,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","973,754,427,852",0,45.11,0.01,973.7544279,"113,484,933",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
93,2022-10-14,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,11.87,972.51,8.78,970.48,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","972,513,204,323",0,39.55,0.01,972.5132043,"113,559,371",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
94,2022-10-14,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,12.9,971.42,9.89,969.52,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","971,415,041,697",0,34.54,0.01,971.4150417,"113,817,535",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
95,2022-10-14,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,13.81,970.42,10.96,968.67,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","970,417,578,854",0,29.85,0.01,970.4175789,"113,980,659",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
96,2022-10-14,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,14.55,969.63,11.82,968.01,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","969,626,125,943",0,26.11,0.01,969.6261259,"113,872,975",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
97,2022-10-14,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,15.08,969.04,12.45,967.51,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","969,039,703,311",0,23.37,0.01,969.0397033,"113,901,251",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
98,2022-10-14,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,7.64,977.13,4.59,974.73,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","977,127,555,836",0,59.63,0.01,977.1275558,"113,847,995",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
99,2022-10-14,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,4.41,983.04,2.54,981.41,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","983,035,299,985",0,60.88,0.01,983.0353,"114,052,412",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
100,2022-10-14,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,11.9,973.19,11.2,972.58,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","973,192,131,621",0,22.73,0.01,973.1921316,"115,091,458",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
101,2022-10-15,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0,975.22,0,972.94,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","975,219,671,252",0,51.6,0.01,975.2196713,"113,430,330",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
102,2022-10-15,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0,973.75,0,971.6,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","973,754,435,718",0,45.11,0.01,973.7544357,"113,484,933",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
103,2022-10-15,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0,972.51,0,970.48,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","972,513,212,194",0,39.55,0.01,972.5132122,"113,559,371",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
104,2022-10-15,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0,971.42,0,969.52,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","971,415,049,586",0,34.54,0.01,971.4150496,"113,817,535",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
105,2022-10-15,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0,970.42,0,968.67,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","970,417,586,755",0,29.85,0.01,970.4175868,"113,980,659",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
106,2022-10-15,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,0,969.63,0,968.01,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","969,626,133,836",0,26.11,0.01,969.6261338,"113,872,975",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
107,2022-10-15,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,0,969.04,0,967.51,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","969,039,711,206",0,23.37,0.01,969.0397112,"113,901,251",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
108,2022-10-15,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,0,977.13,0,974.73,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","977,127,563,727",0,59.63,0.01,977.1275637,"113,847,995",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
109,2022-10-15,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,0,983.04,0,981.41,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","983,035,307,891",0,60.88,0.01,983.0353079,"114,052,412",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
110,2022-10-15,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,0,973.19,0,972.58,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","973,192,139,599",0,22.73,0.01,973.1921396,"115,091,458",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
111,2022-10-16,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0,975.22,0,972.94,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","975,219,679,114",0,51.6,0.01,975.2196791,"113,430,330",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
112,2022-10-16,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0,973.75,0,971.6,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","973,754,443,585",0,45.11,0.01,973.7544436,"113,484,933",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
113,2022-10-16,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0,972.51,0,970.48,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","972,513,220,066",0,39.55,0.01,972.5132201,"113,559,371",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
114,2022-10-16,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0,971.42,0,969.52,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","971,415,057,475",0,34.54,0.01,971.4150575,"113,817,535",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
115,2022-10-16,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0,970.42,0,968.67,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","970,417,594,655",0,29.85,0.01,970.4175947,"113,980,659",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
116,2022-10-16,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,0,969.63,0,968.01,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","969,626,141,729",0,26.11,0.01,969.6261417,"113,872,975",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
117,2022-10-16,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,0,969.04,0,967.51,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","969,039,719,101",0,23.37,0.01,969.0397191,"113,901,251",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
118,2022-10-16,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,0,977.13,0,974.73,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","977,127,571,618",0,59.63,0.01,977.1275716,"113,847,995",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
119,2022-10-16,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,0,983.04,0,981.41,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","983,035,315,796",0,60.88,0.01,983.0353158,"114,052,412",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
120,2022-10-16,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,0,973.19,0,972.58,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","973,192,147,576",0,22.73,0.01,973.1921476,"115,091,458",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
121,2022-10-17,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,-9.73,965.49,-8,964.94,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","965,494,050,460",0,51.5,0.01,965.4940505,"113,430,330",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
122,2022-10-17,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,-10.69,963.06,-9.15,962.45,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","963,059,825,232",0,45.03,0.01,963.0598252,"113,484,933",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
123,2022-10-17,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,-11.53,960.98,-10.14,960.34,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","960,979,378,696",0,39.49,0.01,960.9793787,"113,559,371",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
124,2022-10-17,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,-12.31,959.11,-11.06,958.46,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","959,113,403,198",0,34.49,0.01,959.1134032,"113,817,535",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
125,2022-10-17,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,-13.04,957.38,-11.95,956.72,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","957,378,799,149",0,29.82,0.01,957.3787991,"113,980,659",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
126,2022-10-17,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,-13.64,955.99,-12.66,955.35,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","955,993,982,738",0,26.09,0.01,955.9939827,"113,872,975",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
127,2022-10-17,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,-14.06,954.98,-13.18,954.33,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","954,976,854,198",0,23.35,0.01,954.9768542,"113,901,251",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
128,2022-10-17,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,-8.6,968.53,-6.62,968.11,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","968,530,050,626",0,59.49,0.01,968.5300506,"113,847,995",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
129,2022-10-17,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,-4.71,978.33,-3.38,978.03,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","978,332,678,784",0,60.79,0.01,978.3326788,"114,052,412",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
130,2022-10-17,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,-10.94,962.25,-10.44,962.14,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","962,252,462,503",0,22.69,0.01,962.2524625,"115,091,458",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
131,2022-10-18,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,8.1,973.59,7.15,972.09,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","973,592,434,175",0,51.45,0.01,973.5924342,"113,430,330",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
132,2022-10-18,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,9.15,972.21,8.49,970.94,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","972,208,148,524",0,44.96,0.01,972.2081485,"113,484,933",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
133,2022-10-18,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,10.07,971.05,9.63,969.97,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","971,046,951,468",0,39.41,0.01,971.0469515,"113,559,371",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
134,2022-10-18,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,10.92,970.03,10.67,969.13,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","970,034,998,977",0,34.41,0.01,970.034999,"113,817,535",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
135,2022-10-18,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,11.76,969.14,11.67,968.39,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","969,136,337,879",0,29.73,0.01,969.1363379,"113,980,659",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
136,2022-10-18,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,12.44,968.43,12.45,967.8,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","968,427,649,814",0,26,0.01,968.4276498,"113,872,975",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
137,2022-10-18,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,12.92,967.9,13.03,967.36,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","967,897,932,950",0,23.26,0.01,967.897933,"113,901,251",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
138,2022-10-18,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,6.92,975.45,5.52,973.63,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","975,448,582,586",0,59.47,0.01,975.4485826,"113,847,995",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
139,2022-10-18,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,3.23,981.56,2.22,980.25,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","981,559,758,291",0,60.78,0.01,981.5597583,"114,052,412",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
140,2022-10-18,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,10.39,972.64,10.01,972.15,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","972,636,607,325",0,22.69,0.01,972.6366073,"115,091,458",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
141,2022-10-19,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,3.45,977.04,4.9,976.99,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","977,038,124,182",0,51.2,0.01,977.0381242,"113,430,330",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
142,2022-10-19,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,4.41,976.62,5.75,976.69,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","976,616,044,570",0,44.73,0.01,976.6160446,"113,484,933",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
143,2022-10-19,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,5.25,976.3,6.49,976.46,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","976,295,951,168",0,39.2,0.01,976.2959512,"113,559,371",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
144,2022-10-19,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,6.03,976.06,7.16,976.29,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","976,063,002,343",0,34.21,0.01,976.0630023,"113,817,535",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
145,2022-10-19,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,6.78,975.92,7.79,976.18,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","975,916,255,900",0,29.55,0.01,975.9162559,"113,980,659",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
146,2022-10-19,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,7.38,975.81,8.31,976.11,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","975,813,646,117",0,25.83,0.01,975.8136461,"113,872,975",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
147,2022-10-19,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,7.82,975.72,8.69,976.05,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","975,723,016,704",0,23.11,0.01,975.7230167,"113,901,251",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
148,2022-10-19,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,2.3,977.75,3.89,977.52,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","977,748,096,174",0,59.21,0.01,977.7480962,"113,847,995",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
149,2022-10-19,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,0.85,982.41,1.89,982.14,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","982,408,590,602",0,60.61,0.01,982.4085906,"114,052,412",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
150,2022-10-19,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,6.73,979.37,7.12,979.27,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","979,369,186,508",0,22.63,0.01,979.3691865,"115,091,458",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
151,2022-10-20,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,-3.04,974,-4.46,972.53,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","974,000,006,128",0,51.04,0.01,974.0000061,"113,430,330",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
152,2022-10-20,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,-3.01,973.61,-4.46,972.23,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","973,608,125,864",0,44.6,0.01,973.6081259,"113,484,933",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
153,2022-10-20,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,-2.99,973.31,-4.45,972.01,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","973,309,877,223",0,39.08,0.01,973.3098772,"113,559,371",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
154,2022-10-20,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,-2.97,973.09,-4.41,971.88,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","973,091,169,003",0,34.11,0.01,973.091169,"113,817,535",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
155,2022-10-20,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,-2.97,972.95,-4.34,971.84,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","972,949,960,058",0,29.47,0.01,972.9499601,"113,980,659",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
156,2022-10-20,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,-2.96,972.85,-4.29,971.82,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","972,850,162,873",0,25.76,0.01,972.8501629,"113,872,975",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
157,2022-10-20,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,-2.96,972.76,-4.26,971.79,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","972,763,287,899",0,23.05,0.01,972.7632879,"113,901,251",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
158,2022-10-20,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,-3.1,974.65,-4.41,973.11,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","974,648,196,550",0,59.02,0.01,974.6481966,"113,847,995",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
159,2022-10-20,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,-2.51,979.9,-3.34,978.8,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","979,903,951,883",0,60.48,0.01,979.9039519,"114,052,412",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
160,2022-10-20,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,-3.23,976.14,-3.54,975.73,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","976,141,268,142",0,22.58,0.01,976.1412681,"115,091,458",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
161,2022-10-21,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,-6.41,967.59,-1.94,970.59,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","967,594,367,009",0,50.49,0.01,967.594367,"113,430,330",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
162,2022-10-21,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,-6.17,967.44,-1.9,970.33,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","967,440,869,057",0,44.08,0.01,967.4408691,"113,484,933",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
163,2022-10-21,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,-5.93,967.38,-1.85,970.16,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","967,384,196,935",0,38.59,0.01,967.3841969,"113,559,371",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
164,2022-10-21,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,-5.66,967.43,-1.81,970.07,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","967,432,184,171",0,33.66,0.01,967.4321842,"113,817,535",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
165,2022-10-21,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,-5.35,967.6,-1.78,970.06,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","967,599,704,987",0,29.06,0.01,967.599705,"113,980,659",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
166,2022-10-21,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,-5.09,967.76,-1.75,970.07,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","967,759,048,204",0,25.38,0.01,967.7590482,"113,872,975",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
167,2022-10-21,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,-4.91,967.85,-1.73,970.06,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","967,849,202,706",0,22.68,0.01,967.8492027,"113,901,251",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
168,2022-10-21,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,-6.56,968.09,-1.99,971.12,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","968,086,990,618",0,58.44,0.01,968.0869906,"113,847,995",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
169,2022-10-21,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,-3.27,976.63,-0.39,978.41,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","976,626,110,231",0,60.1,0.01,976.6261102,"114,052,412",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
